00000140 Android
00066f17 0 2!`"g
00066f40 {D@F
00066f48  3"`#g
00066f52 (FAF
00066f5a @F9FF
00066f80  DAiA
00066f93 K(F{D
00066fa7 K@F{D
00067006 +h0F#`S
00067018 #h1FS
00067026 0FAFG
0006704c  DAiA
0006705e kh#`S
0006706f K0F{D
000670b7 #(FzD
000670c7 0 2!`
000670ee {D@F
000670f6  3"`
00067100 (FAF
00067108 @F9FF
0006712e  DAiA
00067141 K(F{D
00067155 K@F{D
000671a7 <1F `
000671af Pf`P
000671bc *i#F1FC
000671da 0F#`S
000671e9 `+h#`S
000671fe #h1FS
0006720c 0FAF:F
00067230  DAiA
00067243 h#`S
00067253 K0F{D
000672a7 #(FzD
000672b7 0 2!`bg
000672da 0K(F
000672f6 {D@F
00067302 !` 3bg
0006730e (FAF
00067316 @F9F2F
0006733a  DAiA
0006734d K(F{D
00067361 K@F{D
00067388 	I FyD
000673cd @AiA
000673f1 @AiA
00067415 @AiA
00067427 J{DzD
00067438  3%`
00067460 	K F{D
000674b0 FPzD F
000674b9 `eg@
000674df K F{D
00067538 +h(F
00067556 F Za
000675bc F Za
0006763f K F{D
00067677 K F{D
000676b3 h'Pb`S
000676c2 +h0F#`S
000676d4 #h1FS
000676e6 kh#`S
000676f7 K0F{D
00067739 #(FzD
00067749 0 2!`bg
00067772 {D0F
0006777a  3"`cg
00067784 (F1F
00067791 K(F{D
000677a5 K0F{D
0006781e kh F#`S
00067849 2!` 3cg@
00067873 K F{D
000678b0 EPzD F
000678b7 2cg@
000678dd K F{D
00067915 2!` 3cg@
0006793f K F{D
00067984 EPzD F
0006798b 2cg@
000679b0 	K F{D
000679f8 +h0F#`S
00067a0a #h1FS
00067a1c kh#`S
00067a2d K0F{D
00067a71 #(FzD
00067a81 0 2!`"g
00067aa6 {D0F
00067aae  3"`#g
00067ab8 (F1F
00067ac5 K(F{D
00067ad9 K0F{D
00067b52 kh F#`S
00067b7d 2!` 3#g@
00067ba7 K F{D
00067be4 EPzD F
00067beb 2#g@
00067c11 K F{D
00067c49 2!` 3#g@
00067c73 K F{D
00067cb8 EPzD F
00067cbf 2#g@
00067ce4 	K F{D
00067d25 Pf`S
00067d32 *i#F1FC
00067d50 0F#`S
00067d5f `+h#`S
00067d74 #h1FS
00067d87 h#`S
00067d97 K0F{D
00067de5 #(FzD
00067df5 0 2!`
00067e18 #K(F
00067e34 {D0F
00067e40 !` 3
00067e4c (F1F
00067e59 K(F{D
00067e6d K0F{D
00067e94 	I FyD
00067ec7 F"`R
00067ed3 P{Djj
00067efe kh F#`S
00067f0f `*iR
00067f17 `ji#D
00067f1f h#`S
00067f3b J{DzD
00067f4c  3%`
00067f75 K F{D
00067fc0 FPzD F
00067fef K F{D
0006802c 9F(F2FO
00068064 FPea%a
00068101 @AiA
00068139 @AiA
0006816d @AiA
000681a3 @AiA
000681db @AiA
0006820f @AiA
00068233 <9F `
0006823b Pg`P
00068248 +h0F#`S
0006825a #h1FS
00068290  DAiA
000682a2 kh#`S
000682b3 K0F{D
000682fb #(FzD
0006830b 0 2!`bg
00068334 {D@F
0006833c  3"`cg
00068346 (FAF
0006834e @F9hF
00068374  DAiA
00068387 K(F{D
0006839b K@F{D
000683fa +h0F#`S
0006840c #h1FS
00068442  DAiA
00068454 kh#`S
00068465 K0F{D
000684af #(FzD
000684bf 0 2!`"g
000684e6 {D@F
000684ee  3"`#g
000684f8 (FAF
00068500 @F9hF
00068526  DAiA
00068539 K(F{D
0006854d K@F{D
0006859f <1F `
000685a7 Pf`P
000685b4 *i#F1FC
000685d2 0F#`S
000685e1 `+h#`S
000685f6 #h1FS
0006862a  DAiA
0006863d h#`S
0006864d K0F{D
000686a3 #(FzD
000686b3 0 2!`
000686d6 0K(F
000686f2 {D@F
000686fe !` 3
0006870a (FAF
00068712 @F9h2F
00068736  DAiA
00068749 K(F{D
0006875d K@F{D
00068784 	I FyD
000687c7 <9F `
000687cf Pg`P
000687dc +h0F#`S
000687ee #h1FS
000687fc 0FIFH
00068822  DAiA
00068834 kh#`S
00068845 K0F{D
0006888f #(FzD
0006889f 0 2!`bg
000688c8 {D@F
000688d0  3"`cg
000688da (FAF
000688e2 @F9FF
00068908  DAiA
0006891b K(F{D
0006892f K@F{D
0006898e +h0F#`S
000689a0 #h1FS
000689ae 0FAFG
000689d4  DAiA
000689e6 kh#`S
000689f7 K0F{D
00068a3f #(FzD
00068a4f 0 2!`"g
00068a76 {D@F
00068a7e  3"`#g
00068a88 (FAF
00068a90 @F9FF
00068ab6  DAiA
00068ac9 K(F{D
00068add K@F{D
00068b2f <1F `
00068b37 Pf`P
00068b44 *i#F1FC
00068b62 0F#`S
00068b71 `+h#`S
00068b86 #h1FS
00068b94 0FAF:F
00068bb8  DAiA
00068bcb h#`S
00068bdb K0F{D
00068c2f #(FzD
00068c3f 0 2!`
00068c62 0K(F
00068c7e {D@F
00068c8a !` 3
00068c96 (FAF
00068c9e @F9F2F
00068cc2  DAiA
00068cd5 K(F{D
00068ce9 K@F{D
00068d10 	I FyD
00068d55 @AiA
00068d79 @AiA
00068d9d @AiA
00068daf J{DzD
00068dc0  3%`
00068de8 	K F{D
00068e38 FPzD F
00068e67 K F{D
00068e95 HxDpG
00068ed1 HxDpG
00068f16 |DeY,
00068f37 5dDEa
00068f42 !`b`
00068f71 4cDDa\B\AHBHA C
00068f82 PBPA
00068f9b hOFFF
00068fc1 !#k 
00068fe0 r:WBWA
00068fe8 V9JBJA
00069005 !#k 
0006900a 	3#c
0006907c OFFF
0006909f `\x#
000690d7 x_,C
00069130 ;IyD
00069157 "C9	
00069168 .IyD81Ni
0006918f FKFCDDa
000691c8 cDBa
000691f5 IyDp1
000691fd IyDT1
00069247 M}D#hL+
0006926f 3;`bh0
00069283 33`bh
00069303 x0;"
00069321 %\xvB
00069381 M}D#hK+
000693c7 hGF[
000693e4 jh+h
000693e9 FcD2
000693f6 +hjh
00069401 FfDn`
00069438 CF+`k`
0006944a EFWFNF
000694f6 _:SBSA
00069500 .;ZBZAcF
00069526 jBjAsBsA`D
00069534 CBCA
00069554 szN+
0006957f &n-!
000695ff `4x+
00069616 /=_,
0006961d  @Bp
0006963d `\xn,
00069661 x0;"
00069697 h+xT+
000696a5 `lx_,5
000696c9 `,x3
000696e0 />_,
00069703 2cDBa
000697a2 _FVFMFDF
00069827 `bcZxL*
00069856 t9NBNA
00069879 h1+;
000698f6 Ch"k
00069903 ;vIcD#c8
0006993c ;xn+
000699a1 3bDca
000699e7 `E! 
00069a3f hZxc*
00069a4f F$I8
00069a92 8!JF 
00069b30 ;xm+
00069b5e {xa+
00069b94 Zxl*
00069ba3 F;!JFCF 
00069c4c t9OBOA
00069c5c Zxl*
00069c9a 6!JF
00069cd2 t9OBOA
00069ce2 [xl+
00069d46 bFc:
00069d8e Zxn*
00069dc6 Zxn*
00069e12 Zxp*
00069e41 DbaJF
00069e58 Zxr*
00069e84 Zxp*
00069eb9 DcaCF
00069ec9 `P`j
00069ece Zxr*
00069f24 Gh"k;h
00069f33 ;cD#c@FyD
00069f5b I@FyD
00069f72 CF[xa+
00069fa6 Yxl)
00069fb6 ;!BF 
00069fda 5!JFJ
00069fe0 Ch"k
00069ff5 IcD#cyD
0006a038 Sxa+
0006a0bc KF[h
0006a11d `E! 
0006a15f hZxc*
0006a192 4I@FyD
0006a1b4 CF8!:
0006a26b FKF[h
0006a271 hZxc*
0006a283 I@FyD
0006a293 I@FyD
0006a2a1 I@FyD
0006a2c2 8!CF 
0006a2e4 BFRx
0006a4b4 Yxi)
0006a547 hMFDF_FVF
0006a570 CFfkcc
0006a5a2 t9OBOA
0006a5b0 Sxl+
0006a5ee 6!JF
0006a5fa Sxn+
0006a66e Sxr+
0006a694 Sxp+
0006a6c7 2cDba
0006a6da KF[h
0006a70c Ch"k
0006a719 ;SIcD#c8
0006a750 ;xn+
0006a756 {xa+
0006a786 [xl+
0006a794 ;!RF 
0006a7aa 9!JF
0006a7c7 `E! 
0006a7ee 5!JF
0006a7fd 'KF[h
0006a803 hZxc*
0006a84a 8!ZF 
0006a854 7!JF
0006a8ca ;xm+
0006a8e1 x_*|
0006a962 bFc:
0006a9c8 Zxi*
0006a9f5 hFFOF
0006aa04 V9r;NBNAYBYA
0006aa37 #fkcc
0006aa74 t:WBWA
0006aaf5 xE+C
0006ab38 #jaj
0006ab58 ChB`*h
0006ab82 #jbj
0006aba7 `Cx_+
0006ac3f `CxF;
0006ad44 #jbj
0006adad 1bDaa
0006adb8 '!S`
0006adbd `!k[h
0006ade5 3eDca
0006adf0 '#+`
0006adfd FcDk`#k
0006ae05 3#cx
0006ae1f 3eDca
0006ae2a '#+`
0006ae37 FcDk`#k
0006ae3f 3#c[
0006ae59 3eDca
0006ae64 '#+`
0006ae71 FcDk`#k	3#c>
0006ae93 3eDca
0006ae9e '#+`
0006aeab FcDk`#k
0006aeb3 3#c!
0006aecd 3eDca
0006aed8 '#+`
0006af0a cDba,"
0006af17 "09	
0006af3a h`[h
0006af5b xs;XBXA
0006af87 3eDca
0006af90 '#+`]K
0006af97 "{D.
0006afc7 3eDca
0006afd0 '#+`
0006afdd FcDk`#k
0006b029 #fkccCxL+
0006b05a t:WBWA
0006b0d8 KFcaCF%c
0006b17f xT+i
0006b196 ]C"i
0006b19d FeDca
0006b1a7 #i`+`
0006b200 "j`j
0006b211 2"b 
0006b29e SC!i
0006b2e6 ;xn+
0006b2ec {xa+
0006b31c [xl+
0006b32a ;!BF 
0006b350 Ch"k
0006b35d IcD#c8
0006b381 hZxc*
0006b3d2 8!BF;
0006b43e ;xm+
0006b472 Ch"k
0006b47d ;nIcD#c8
0006b4b8 ;xn+
0006b4be {xa+
0006b4ee [xl+
0006b4fc ;!BF 
0006b5aa ;xm+
0006b6cd hZxc*4
0006b6db FfI8
0006b716 8!BF;
0006b7da Zxi*
0006b81a Zxi*
0006b894 E:UBUA*
0006b89c YBYA
0006b8c6 E9JBJA
0006b8cd FaFZBZA
0006b8e4 sxE+
0006b916 Rh!k
0006b91c "cC`
0006b939 '@H=%
0006b93f !xDk
0006b9a3 kZBSA
0006b9e7 2cDba
0006ba0c CFYi
0006ba25 1cDAa
0006ba7c Sxl+
0006ba8d `Qxt)
0006baa5 &n/1
0006bb41 h1+j
0006bb71 `Qxl)
0006bb95 `Zx_*s
0006bbe1 3eDca
0006bbea G#h`+`bj#j
0006bbfd 3UP#b
0006bc1c Bh#k
0006bc25 FcDRI
0006bc2b 3#cyD
0006bc5b FcD#c
0006bc61 xC)S
0006bc6a Sx0;
0006bc9d 1eDaa
0006bca6 E"n`
0006bcab `*`aj"j
0006bcdf 1eDaa
0006bced !)`n`
0006bd0e Sx1;
0006bd41 1eDaa
0006bd4f !)`n`
0006bd84 OFFF
0006bdee KBKAO,
0006be3c C9KBKA
0006be46 U;YBYAcF
0006bea8 +jjj
0006beb7 3PP+b(
0006bed2 Sxt+5
0006bf05 `Zxs*
0006bf80 +jjj
0006bf8f 3PP+b
0006bfb5 xE+!
0006bfc0 +jjj
0006bfcf 3VP+b
0006bfde Sx "
0006c040 +k !
0006c09b 3dDka
0006c0a6 F##`CF
0006c0ad `f`@
0006c0db "yD(
0006c127 hFFOF
0006c154 E:WBWAKBKA;C$
0006c186 dh#h
0006c1b9 xT*C
0006c22d `ZxA:
0006c253 `[xC;
0006c28d F@#G
0006c2ea >!BF
0006c327 3dDka
0006c3bd 3+c#
0006c3e1 1)c(
0006c3f9 1)c(
0006c4fc sxS+(
0006c50c $!ji
0006c521 2cDja
0006c58c hBhAZ+,
0006c5a3 h'+4
0006c5ad xn+8
0006c61a [h"k
0006c627 `=&Kx
0006c680 t:VBVA
0006c68c Kxl+
0006c6a1 h1+K
0006c6d2 Kxp+
0006c705 5cDea
0006c71a Kxr+
0006c73e Eh"k
0006c74b IcD#c8
0006c771 hZxc*
0006c806 Kxn+
0006c848 ;xn+
0006c84e {xa+
0006c87e [xl+
0006c920 ;xm+
0006c937 x_*q
0006ca08 Zxi*
0006ca55 `YxY)4
0006ca8a ABAAO+
0006caa6 #k !
0006cae8 DF_FVFMF
0006cb0f 5fDEa
0006cb18 A#3`
0006cb58 }@eDu`
0006cb5f x_+,
0006cb7c Ch"k
0006cb8f ;cD#c@FyD
0006cbd3 `ekccKxL+
0006cc06 t:WBWA
0006cc15 xl+!
0006cc25 `E! 
0006ccc0 t9OBOA
0006ccd0 Zxl*
0006cd1a 6!JF
0006cd6b xI+u
0006cda3 3fDca
0006cdaf #p`3`
0006cdd2 3I@FyD
0006cdec CF[xa+
0006ce24 [xl+
0006ce34 ;!BF;
0006ce40 :!JF
0006ceab hZxc*
0006ceea t9OBOA
0006cefa Zxl*
0006cf49 I@FyD
0006cf59 I@FyD
0006cf67 I@FyD
0006cfe0 BFRx
0006d056 Zxn*
0006d0d0 t9OBOA
0006d0e0 Zxl*
0006d164 t9OBOA
0006d174 Zxl*
0006d1f6 t9OBOA
0006d206 Zxl*
0006d250 6!RF
0006d2c8 Zxr*
0006d2f2 Zxp*
0006d31e _C"i
0006d325 FgDca
0006d331 #;`x`
0006d338 Zxn*
0006d386 Zxn*
0006d3be Zxn*
0006d3fc Zxn*
0006d44c Zxp*
0006d476 _C"i
0006d47d FgDca
0006d489 #;`x`[
0006d490 Zxr*
0006d4ba Zxr*
0006d4ee Zxp*
0006d51a _C"i
0006d521 FgDca
0006d52d #;`x`
0006d534 Zxp*
0006d55e ZC!i
0006d567 DcaCF
0006d57e Zxp*
0006d5a6 ZC!i
0006d5af DcaKF
0006d5c6 Zxr*
0006d60b `E! 
0006d626 Zxi*
0006d651 `E! 
0006d66a Ch"k
0006d67d ;cD#cHFyD
0006d6b1 IHFyD
0006d6ca KF[xa+
0006d700 [xl+
0006d710 ;!RF 
0006d71a :!JF
0006d750 Zxr*
0006d778 KF[h
0006d7a4 ;xn+
0006d7ac {xa+
0006d7f2 ;!ZF 
0006d7fc :!RF
0006d808 9!JF
0006d81a Ch"k
0006d827 ;qIcD#c8
0006d84e KF[h
0006d853 hZxc*
0006d863 FcI8
0006d8b6 8!RF 
0006d8c0 7!JF
0006d90f `E! 
0006d935 `E! 
0006da3c 5!JF
0006da87 hZxc*?
0006da97 IHFyD
0006daa5 IHFyD
0006dab3 IHFyD
0006dacb FI+	
0006dae3 F8!RFKF 
0006db92 Zxi*
0006dbe6 SF[h
0006dc10 ;xn+
0006dc18 {xa+
0006dc39 FE*=
0006dc5c ;!ZF 
0006dc72 9!RF
0006dcc2 Ch"k
0006dccd ;MIcD#c8
0006dce2 SF[h
0006dcf4 SF[h
0006dcf9 hZxc*@
0006dd07 F?I8
0006dd5a 8!ZF 
0006dd64 7!RF
0006ddba ;xm+
0006ddd5 x_* 
0006de2a 5!RF
0006de44 ;xm+
0006dea1 `E! 
0006def7 I@FyD
0006df0e CF[xa+
0006df44 Yxl)
0006df54 ;!RF 
0006df5e :!BF
0006df95 hZxc*;
0006dfa5 I@FyD
0006dfb3 I@FyD
0006dfc1 I@FyD
0006dfd9 FI+	
0006dff1 F8!CF 
0006e060 Ch~I
0006e06f FcD#c@FyD
0006e0a2 Yxi)
0006e0d0 BFRx
0006e1d2 JFRx
0006e2d1 I@FyD
0006e2ea CF[xa+
0006e30f FE*:
0006e31c Yxl) 
0006e32a ;!BF 
0006e334 :!JF
0006e374 Yxi)
0006e399 hZxc*;
0006e3a9 I@FyD
0006e3b7 I@FyD
0006e3c5 I@FyD
0006e3dd FI+	
0006e3f5 F8!CF 
0006e4e2 Ch9I
0006e4f1 FcD#c@FyD
0006e552 BFRx
0006e561 x_*&
0006e5d2 VFMFDF_F
0006e685 T+h=+
0006e6c1 FaFIh
0006e7be cPAF
0006e88c AFZF
0006e8a8 IFcP,!
0006e8c0 IFbP
0006ea71 `KF'P}`
0006ead1 YrQ*
0006eae8 FFUF
0006eafe _FJF
0006eb22 WF"h(
0006eb3d XEF*
0006eb5a @#3@
0006ebb0 bIyD
0006ebc4 ^IyD
0006ebd8 ZIyD
0006ebec VIyD
0006ed14 [FcUKF
0006ef49 `jh 
0006f095 PohK
0006f150 CF{`SF
0006f16e CF[h
0006f178 {aSF
0006f183 !CFIB
0006f190 aF?a
0006f19e CF[h
0006f1a8 {bSF
0006f1b3 !CFIB
0006f1bd D8baF
0006f1ce CF[h
0006f1db PCF{cSF
0006f226 "P: `T
0006f230 `T:'
0006f2ba [FcUKF
0006f2df h;h1+
0006f472 ,#QF
0006f4c8 jhvKQh{D
0006f4f6 cP !
0006f5c4 bQ{"
0006f61e ih_hSh
0006f769 !mhI
0006f782 BPt 
0006f7b6 &Ts%
0006f7f6 ;hcQ1
0006f930 BFV]
0006fa61 FAxc)
0006fa9b I{hyD
0006fab3 I@FyD
0006fbd8 ZFRh
0006fc17 P,##p
0006fc22 MFjh 
0006fc32 UFjh 
0006fc60 MFjh 
0006fc75 XFFMF
0006fcca MFjh 
0006fcda MFjh 
0006fcee AFjh
0006fd06 IFbP-!
0006fd8c ]Fjh 
0006fda6 IFcP)!
0006fe28 BFV]
0006fe98 MFjh
0006feea JFV]
0006ff88 MFjh 
0006ff98 MFjh 
0006ffa8 MFjh 
0006ffb8 BFRhAF
0006ffbf xMha:
0006ffd5 x ?yByAW
00070042 MFjh 
00070052 MFjh 
00070168 BP{ 
00070244 BFV]
0007036f TCF]h+
0007041c PF XJh`DB`8`	h
00070487 I@FyD
00070497 I@FyD
0007053d Fkh 
0007058a _!#P
00070631 FAFZ
00070636 bP("
00070641 Tzh 
0007070a AFbP
0007072a sx_+
00070976 BFV]
000709b2 KF[h
00070a2d Pi"'p
00070a33 #bp:'
00070a83 Pn"'p
00070a89 #bp-'
00070ab3 P-##pi#cpn'
00070b09 P)##p
00070b43 PCF#pb#
00070b73 P[#a"#pbp
00070c5b F$IyD
00070c68 "IyD
00070d69 Fr9	
00070d7d BIA	
00070d86 c"RB
00070d95 FgFBF
00070d9b BIA	
00070e31 Pm"&p
00070e5d Pr#&p
00070e63 "cpm&
00070ed7 Pr"%p
00070edd #bpa%
00070f05 P_##pF#cpr%
00070f33 Pa"&p
00070f39 #bpr&
00070f61 P{##pp#cpa&
00070f8f Pc"%p
00070f95 #bpt%
00070fbb Pa#%p
00070fc1 "cpc%
00070fca xIxhyD
0007103d P:##p
0007108f Pt##ph#cpi&
000710e5 Pi"&p
00071111 Pu"%p
00071117 #bpm%
0007113d P%pep
00071169 Pc"%p
0007116f #bpc%
00071199 P_##pA#cpc%
000711f1 PRh 
0007126d Pt"'p
00071273 #bp '
0007129b Pa#'p
000712a1 "cpt'
000712cb P_##pS#cpa'
000714c1 "QF`F
000714cc RF:P
000714d6 !PZFPFB`
000714e5 `XF@h
00071517  ZF@
0007151c "PPFH`
00071525 `RFHF
00071561 P[F{b
0007156d b[F[h
0007161a [F[h
000716d7 GCFRF
000716eb XAFZ
00071771 "CFR
0007179b hVFMFDF_F
000717f2 RFW]
000718f3 %CPm
000718fb Tc&`U
0007190b TfUo%
00071980 cP !
000719b8 bP !
000719d0 cP&!
00071b67 TIFrh 
00071b7f  :%Z
00071b95 T%T*%
00071c1f Po"&p
00071c4b P&##p
00071cbd P ##pc#
00071cc5 "cp%
00071d0f P:""p
00071d15 #bp 
00071dab Ps"%p
00071db1 #bpt%
00071dd7 Pn#%p
00071ddd "cps%
00071e2e MF_FDFVF
00071e98 KFbh
00071eb3 2#h(
00071ed5 2#h(
00071ef8 RhYF
00071f18 *P: hT
00071f22 hT:&
00071f5b h#hF+
00071f64 dh#h
00071fc3 P:#+p
0007206d "KFR
000720cf !}&Z
000720db TnT:&
000720e9 TnT:&
00072171 P}#:"+pjp
0007218e OFFF
000721c8 bP !
000721de cP[!
0007221f h*+.
00072232 #P  `T
0007223c `T(!
0007224c bPJF
00072274 cP)!
000722c1 "[#R
00072361 P ##p(#
00072396 _FVFMFDF
000723be gF;B
00072404 cP !
00072466 cP(!
000724ab #BF[
00072508 bP("
0007253e bP)!
00072579 "(#R
000725e4 WFNFEF
00072673 #OBOA
0007267b B[A;C
00072685 :SBSA
00072726 VF_FMFDF
0007275a _:TBTA
00072762 .;ZBZA
00072781 "ba"b
00072789 b"cbc
0007279d ``bC
000727bb F#akF
000727e0 YBYA
000727e5 zD%m
000727ee 3{Z+
00072817 hx`(
00072863 #JF[
0007286b #BF[
000728c9 FcFSCcP
000728ef PKFjF
00072927 hCBXA
00072932 I<aBaA
00072954 CxZ+
00072960 SF_+
00072978 sxZ+
0007298b hx`+BK
000729c8 Sx0;
00072a04 L!zh
00072a13 xx`.+
00072a59 BmA+
00072a60 cF_+
00072ab1 #yDjF
00072afd #+` 
00072b15 #[B+`
00072b24 CF;`
00072b43 #[B+`
00072b95 8;(O
00072b9f NNN3NN6'NN*$NN!
00072baf NN9<NN?BNNEHNNNNNNNNNNNNNNNNNN!NNN-NNN0NNNK
00072bdb HxDpG
00072be1 HxDpG
00072be7 HxDpG
00072bed HxDpG
00072bf3 HxDpG
00072bf9 HxDpG
00072bff HxDpG
00072c05 HxDpG
00072c0b HxDpG
00072c11 HxDpG
00072c17 HxDpG
00072c1d HxDpG
00072c23 HxDpG
00072c29 HxDpG
00072c2f HxDpG
00072c35 HxDpG
00072c92 0F)F"F
00072d0e #F q%`
00072d56 )F+F
00072d95 # F#q8
00072dc1 # F#`
00072df7 F;h1F*F
00072e50 0F9F
000730b7 P``S
000730c5 h#F1FC
000730dc +h F#`S
000730f0 kh#`S
00073113 #(FzD
00073121 0 2!`
00073145 K1F(F{D
0007315b K F{D
00073168 !` 3
00073173 K(F{D
000731b7 `Jh]
000731e1 Pf`S
000731ef h#F1FC
00073206 +h F#`S
0007321a kh#`S
0007323d #(FzD
0007324b 0 2!`
00073285 K F{D
00073292 !` 3
0007329d K(F{D
000732db P``S
000732e9 h#F1FC
00073300 +h F#`S
00073314 kh#`S
00073337 #(FzD
00073345 0 2!`
00073369 K1F(F{D
0007337f K F{D
0007338c !` 3
00073397 K(F{D
000733db `Jh]
00073405 Pf`S
00073413 h#F1FC
0007342a +h F#`S
0007343e kh#`S
00073461 #(FzD
0007346f 0 2!`
000734a9 K F{D
000734b6 !` 3
000734c1 K(F{D
0007360e @BpG
00073618 @BpG8
0007363e @BpG
00073735 EeFpF1FR
000737ba @FIF
000737f1  DBa
00073839 F"F%F
00073899 <FFOF
000738aa @FIF
000738d9 CRBcF
000738f1 CRBcF
000738f9 CpGxG
0007e800 1.31.0
0007e807   %s
0007e80c com/unity3d/player/UnityPlayer
0007e82b currentActivity
0007e83b Landroid/app/Activity;
0007e852 CompositorVRAPI::PreInitialize: use default UnityPlayer activity
0007e893 CompositorVRAPI::PreInitialize: default UnityPlayer activity not found
0007e8da CompositorVRAPI::PreInitialize requires a valid activity but nullptr is received. Exit prematurely.
0007e93e Trying to use sRGB frame buffer on unsupported devices/drivers, your app's displaying might look wrong
0007e9a5 Invalid jni or activityObject
0007e9c3 com/oculus/utilities/HeadsetReceiver
0007e9e8 com/oculus/utilities/VolumeReceiver
0007ea0c com/oculus/utilities/BatteryReceiver
0007ea31 volumeChanged
0007ea3f RegisterNatives failed on %s
0007ea5c Mode Parms CpuLevel %d GpuLevel %d
0007ea7f (Landroid/content/Context;)V
0007ea9c getContentResolver
0007eaaf ()Landroid/content/ContentResolver;
0007ead3 android/provider/Settings$Global
0007eaf4 (Landroid/content/ContentResolver;Ljava/lang/String;)I
0007eb2b vrmode_developer_mode
0007eb41 Developer mode: %d
0007eb54 *************************************************************************
0007eb9e A fatal dependency error occured. Oculus SystemActivities failed to start.
0007ebe9 Layer swapchain type mismatch. Expected regular texture-based swapchain.
0007ec32 vrapi_SetTextureSwapChainHandle() is obsolete. Please upgrade Unity to a recent build.
0007ec89 ovrpLayerFlag_ProtectedContent requested without a protected front-buffer.
0007ecd4 Galaxy Note 5
0007ece2 Galaxy Note 7
0007ecf0 JNI exception before DeleteLocalRef!
0007ed15 JNI exception occurred calling DeleteLocalRef!
0007ed44 NOT FOUND: %s
0007ed52 glGetString( GL_EXTENSIONS ) returned NULL
0007ed7d glRenderbufferStorageMultisampleEXT
0007eda1 glFramebufferTexture2DMultisampleEXT
0007edc6 GL_IMG_multisampled_render_to_texture
0007edec glRenderbufferStorageMultisampleIMG
0007ee10 glFramebufferTexture2DMultisampleIMG
0007ee35 eglCreateSyncKHR
0007ee46 eglDestroySyncKHR
0007ee58 eglClientWaitSyncKHR
0007ee6d eglSignalSyncKHR
0007ee7e eglGetSyncAttribKHR
0007ee92 GL_OES_vertex_array_object
0007eead glBindVertexArrayOES
0007eec2 glDeleteVertexArraysOES
0007eeda glGenVertexArraysOES
0007eeef glIsVertexArrayOES
0007ef02 GL_QCOM_tiled_rendering
0007ef1a glStartTilingQCOM
0007ef2c glEndTilingQCOM
0007ef3c GL_EXT_disjoint_timer_query
0007ef58 glGenQueriesEXT
0007ef68 glDeleteQueriesEXT
0007ef7b glIsQueryEXT
0007ef88 glBeginQueryEXT
0007ef98 glEndQueryEXT
0007efa6 glQueryCounterEXT
0007efb8 glGetQueryivEXT
0007efc8 glGetQueryObjectivEXT
0007efde glGetQueryObjectuivEXT
0007eff5 glGetQueryObjecti64vEXT
0007f00d glGetQueryObjectui64vEXT
0007f026 glGetInteger64v
0007f036 GL_EXT_texture_sRGB_decode
0007f051 GL_EXT_texture_filter_anisotropic
0007f073 GL_MAX_TEXTURE_SIZE = %d
0007f08c GL_MAX_VERTEX_UNIFORM_VECTORS = %d
0007f0af GL_MAX_FRAGMENT_UNIFORM_VECTORS = %d
0007f0d4 glBlitFramebuffer
0007f0e6 glRenderbufferStorageMultisample
0007f107 glInvalidateFramebuffer
0007f11f glMapBufferRange
0007f130 glUnmapBuffer
0007f13e Found: %s
0007f148 Not found: %s
0007f156 eglClientWaitSyncKHR returned EGL_FALSE
0007f17e EGL_SUCCESS
0007f18a EGL_NOT_INITIALIZED
0007f19e EGL_BAD_ACCESS
0007f1ad EGL_BAD_ALLOC
0007f1bb EGL_BAD_ATTRIBUTE
0007f1cd EGL_BAD_CONTEXT
0007f1dd EGL_BAD_CONFIG
0007f1ec EGL_BAD_CURRENT_SURFACE
0007f204 EGL_BAD_DISPLAY
0007f214 EGL_BAD_SURFACE
0007f224 EGL_BAD_MATCH
0007f232 EGL_BAD_PARAMETER
0007f244 EGL_BAD_NATIVE_PIXMAP
0007f25a EGL_BAD_NATIVE_WINDOW
0007f270 EGL_CONTEXT_LOST
0007f281 GL_INVALID_ENUM
0007f291 GL_INVALID_VALUE
0007f2a2 GL_INVALID_OPERATION
0007f2b7 GL_INVALID_FRAMEBUFFER_OPERATION
0007f2d8 GL_OUT_OF_MEMORY
0007f2e9 Unknown gl error code
0007f2ff couldn't get %s, %s
0007f313 ()Ljava/lang/String;
0007f328 Cleared JNI exception
0007f33e Exception occurred when calling getInstalledPackagePathId
0007f378 JNI exception occurred calling GetStringUTFChars!
0007f3aa JNI exception occurred calling ReleaseStringUTFChars!
0007f3e0 JNI exception occurred calling NewStringUTF!
0007f510 N3OVR4Util10CompositorE
0007f560 N3OVR4Util10Compositor5LayerE
0007f580 St19_Sp_make_shared_tag
0007f5a0 St23_Sp_counted_ptr_inplaceIN3OVR4Util10Compositor5StateESaIS3_ELN9__gnu_cxx12_Lock_policyE2EE
0007f600 St16_Sp_counted_baseILN9__gnu_cxx12_Lock_policyE2EE
0007f640 St11_Mutex_baseILN9__gnu_cxx12_Lock_policyE2EE
0007f670 N3OVR4Util10Compositor5StateE
0007f6b0 N3OVR4Util15CompositorVRAPIE
0007f6d0 N3OVR4Util15CompositorVRAPI5LayerE
0007f770 St23_Sp_counted_ptr_inplaceIN3OVR4Util15CompositorVRAPI5StateESaIS3_ELN9__gnu_cxx12_Lock_policyE2EE
0007f7e0 N3OVR4Util15CompositorVRAPI5StateE
